Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
7314.607382, 31.854756, 30.501165, 970.775741, -0.079972, -0.230040, 0.043926, image00082.jpg
7381.240606, 31.419753, 31.487243, 969.071716, -0.104015, -0.240860, 0.068288, image00083.jpg
7445.402384, 31.000677, 32.356462, 967.922899, -0.045041, -0.226874, 0.076027, image00084.jpg
7511.940956, 30.341230, 33.382129, 967.380259, 0.110577, -0.219073, 0.083561, image00085.jpg
7579.217672, 29.700708, 34.157376, 967.552503, 0.146944, -0.265232, 0.083454, image00086.jpg
7645.911932, 28.893213, 34.921690, 967.920082, 0.111583, -0.297279, 0.082578, image00087.jpg
7712.796211, 27.726557, 35.884427, 968.541287, 0.016756, -0.208833, 0.083560, image00088.jpg
7778.308392, 26.864508, 36.483959, 969.067144, 0.038540, -0.128062, 0.089347, image00089.jpg
7845.021486, 25.333689, 37.304736, 970.578982, 0.121989, -0.151673, 0.098979, image00090.jpg
7914.843798, 24.489775, 37.735136, 971.622508, 0.095054, -0.180837, 0.096430, image00091.jpg
7979.261875, 22.912652, 38.550270, 973.355390, 0.025112, -0.168139, 0.080580, image00092.jpg
8044.968367, 22.256907, 38.893322, 973.828806, 0.020199, -0.121041, 0.078194, image00093.jpg
8112.327814, 21.554141, 39.325053, 974.177526, 0.055544, -0.035075, 0.082690, image00094.jpg
8178.317308, 20.626214, 40.070139, 975.732016, 0.059492, 0.020322, 0.115071, image00095.jpg
8246.152878, 20.105781, 40.474193, 977.961814, 0.192838, -0.030039, 0.129681, image00096.jpg
8311.292410, 19.726835, 40.931984, 980.991844, 0.177656, -0.058501, 0.140264, image00097.jpg
8379.875898, 19.649160, 41.143583, 983.044702, 0.111227, -0.024894, 0.154602, image00098.jpg
8446.536303, 19.783417, 41.282260, 984.995326, 0.124159, 0.043452, 0.168262, image00099.jpg
8510.979891, 20.337335, 41.459988, 986.989737, 0.057250, 0.134986, 0.182841, image00100.jpg
8577.595711, 20.890835, 41.524946, 988.309331, 0.024993, 0.172232, 0.194944, image00101.jpg
8643.976212, 22.361260, 41.602022, 990.751916, 0.066080, 0.219639, 0.222170, image00102.jpg
8711.192131, 25.247878, 41.745972, 995.007476, 0.059375, 0.232253, 0.252967, image00103.jpg
