Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
6561.249971, 99.418078, -240.667231, 970.575898, -0.662560, 0.456706, 0.085190, image00127.jpg
6594.641685, 110.548333, -238.455789, 970.491343, -0.741643, 0.419069, 0.019655, image00128.jpg
6656.986952, 123.772327, -235.619614, 970.413521, -0.730942, 0.482887, 0.098903, image00129.jpg
6678.550482, 141.251743, -231.857743, 970.606727, -0.692314, 0.478051, 0.113485, image00130.jpg
6696.954250, 147.681645, -230.527088, 970.723370, -0.708495, 0.466193, 0.062002, image00131.jpg
6756.103754, 162.207778, -227.145188, 970.915375, -0.666864, 0.502809, 0.121603, image00132.jpg
6783.692598, 164.541240, -226.626439, 970.975297, -0.655638, 0.526667, 0.131930, image00133.jpg
6802.274942, 178.332760, -223.617771, 971.174022, -0.637739, 0.535022, 0.138852, image00134.jpg
6835.659027, 180.320272, -223.151700, 971.162751, -0.671348, 0.560581, 0.155101, image00135.jpg
6882.673502, 203.882167, -217.951224, 971.366669, -0.609346, 0.486630, 0.111976, image00136.jpg
6897.844076, 204.946903, -217.712597, 971.354505, -0.611814, 0.490640, 0.117183, image00137.jpg
6946.419477, 219.696908, -214.491608, 971.290754, -0.718228, 0.492763, 0.137523, image00138.jpg
6970.429897, 236.415560, -210.653606, 971.263301, -0.667578, 0.423815, 0.136022, image00139.jpg
6994.604588, 238.316291, -210.218882, 971.250446, -0.659623, 0.425594, 0.135514, image00140.jpg
7036.045790, 249.381877, -207.780010, 971.163127, -0.700652, 0.437034, 0.150599, image00141.jpg
7063.752174, 267.317321, -203.625176, 970.951129, -0.654746, 0.402987, 0.131436, image00142.jpg
7103.947639, 281.183011, -200.383923, 970.518700, -0.848545, 0.445882, 0.147725, image00143.jpg
7133.049726, 288.030795, -198.742282, 970.410410, -0.800612, 0.429709, 0.111583, image00144.jpg
7157.624006, 300.818870, -195.590469, 970.074105, -0.742592, 0.409146, 0.149377, image00145.jpg
7195.691109, 303.731778, -194.885285, 969.963594, -0.781486, 0.400872, 0.143008, image00146.jpg
7231.342554, 319.728711, -190.927594, 969.528308, -0.848476, 0.363372, 0.172956, image00147.jpg
7269.340277, 332.811321, -187.614817, 969.267582, -0.722418, 0.281771, 0.093761, image00148.jpg
7308.120489, 347.261788, -183.727445, 968.869845, -0.694742, 0.235210, 0.154808, image00149.jpg
7342.652321, 362.526192, -179.487860, 968.377796, -0.744322, 0.202481, 0.146721, image00150.jpg
7359.307528, 364.968204, -178.808313, 968.306064, -0.739914, 0.198413, 0.143926, image00151.jpg
7392.073870, 376.336192, -175.582272, 967.978296, -0.734595, 0.163311, 0.143455, image00152.jpg
7431.706667, 389.863656, -171.522492, 967.459544, -0.936183, 0.219676, 0.161520, image00153.jpg
7470.197201, 393.629581, -170.412553, 967.412947, -0.962860, 0.243094, 0.185153, image00154.jpg
