Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
4691.227198, 34.798235, -22.647393, 1508.373529, 0.242940, -0.633389, 0.102177, image00125.jpg
4715.370417, 38.306386, -21.846914, 1507.927683, 0.229715, -0.618171, 0.026754, image00126.jpg
4753.750086, 40.534082, -21.324441, 1507.492969, 0.259049, -0.659248, 0.046249, image00127.jpg
4780.820847, 44.211689, -20.703678, 1506.930496, 0.243510, -0.643130, 0.018983, image00128.jpg
4820.343256, 48.293652, -20.108894, 1506.218396, 0.242784, -0.634954, 0.019672, image00129.jpg
4845.147610, 48.935717, -20.050161, 1506.041639, 0.228969, -0.634524, 0.082131, image00130.jpg
4878.518820, 54.419344, -19.332761, 1505.045477, 0.201022, -0.657188, 0.024939, image00131.jpg
4910.194159, 55.380984, -19.237300, 1504.891439, 0.164427, -0.652798, 0.036902, image00132.jpg
4945.402145, 61.155354, -18.769197, 1503.711477, 0.206261, -0.612398, 0.035963, image00133.jpg
4979.894161, 66.218251, -18.502308, 1502.591450, 0.195505, -0.641157, 0.090977, image00134.jpg
5038.100004, 71.985825, -18.322778, 1501.403465, 0.146766, -0.790082, 0.078334, image00135.jpg
5099.286079, 84.784171, -18.083693, 1498.847050, 0.118197, -0.783227, 0.073310, image00136.jpg
5104.054928, 84.900745, -18.087146, 1498.813978, 0.118335, -0.782210, 0.076308, image00137.jpg
5179.771185, 97.226430, -18.182658, 1496.072856, 0.207465, -0.802730, 0.036268, image00138.jpg
5193.993807, 98.160163, -18.180328, 1495.928913, 0.178746, -0.833239, 0.022426, image00139.jpg
5236.174583, 101.083585, -18.213137, 1495.376524, 0.158578, -0.866675, -0.003819, image00140.jpg
5272.563457, 115.802181, -18.757950, 1492.447852, 0.201218, -0.866872, -0.029518, image00141.jpg
5296.393633, 116.476880, -18.780944, 1492.326732, 0.193827, -0.856745, -0.005509, image00142.jpg
5329.970121, 127.060059, -19.391755, 1490.495339, 0.220868, -0.823001, -0.008380, image00143.jpg
5340.450287, 127.312961, -19.408541, 1490.458812, 0.215899, -0.820549, -0.005984, image00144.jpg
5391.780615, 128.551640, -19.490754, 1490.279910, 0.191562, -0.808539, 0.005755, image00145.jpg
5435.042143, 144.344319, -20.392196, 1487.767637, 0.205719, -0.820793, 0.035496, image00146.jpg
5457.002640, 153.308045, -21.142060, 1486.341048, 0.252195, -0.740734, 0.097950, image00147.jpg
5503.729343, 164.365557, -21.894264, 1484.839907, 0.261327, -0.756172, 0.063503, image00148.jpg
5520.435810, 168.319013, -22.163204, 1484.303196, 0.264592, -0.761691, 0.051186, image00149.jpg
5535.723686, 171.936771, -22.409307, 1483.812058, 0.267580, -0.766742, 0.039916, image00150.jpg
5544.595957, 174.036325, -22.552133, 1483.527028, 0.269314, -0.769673, 0.033375, image00151.jpg
5593.435526, 185.593830, -23.338350, 1481.958010, 0.278859, -0.785809, -0.002630, image00152.jpg
5627.751350, 193.714404, -23.890764, 1480.855581, 0.285565, -0.797146, -0.027929, image00153.jpg
5649.900198, 198.955758, -24.247315, 1480.144028, 0.289894, -0.804464, -0.044257, image00154.jpg
5675.976038, 205.126403, -24.667083, 1479.306316, 0.294990, -0.813079, -0.063481, image00155.jpg
5711.635351, 215.538909, -25.446945, 1478.212134, 0.245441, -0.716407, -0.029205, image00156.jpg
5754.799366, 225.514898, -26.217527, 1477.428660, 0.318278, -0.694129, -0.022401, image00157.jpg
5802.910805, 235.304177, -26.776016, 1476.529569, 0.245922, -0.577815, -0.039066, image00158.jpg
5814.171314, 236.089547, -26.853745, 1476.453419, 0.228413, -0.598009, -0.027131, image00159.jpg
5855.135202, 244.138466, -27.522824, 1475.849044, 0.235909, -0.684349, -0.063104, image00160.jpg
5869.744301, 253.095891, -28.106493, 1475.395083, 0.247024, -0.624694, -0.045065, image00161.jpg
5903.084278, 257.368640, -28.347738, 1475.178194, 0.224264, -0.659992, -0.088849, image00162.jpg
5950.376272, 271.557125, -29.371417, 1474.733250, 0.227677, -0.683817, -0.064143, image00163.jpg
5985.001326, 287.372477, -30.276346, 1474.449073, 0.147592, -0.557890, 0.000309, image00164.jpg
6015.292883, 295.013739, -30.826273, 1474.374235, 0.176443, -0.587316, -0.006228, image00165.jpg
6049.355984, 297.403773, -31.022799, 1474.447720, 0.244045, -0.564460, 0.051089, image00166.jpg
6071.395159, 310.302427, -31.937336, 1474.214016, 0.309975, -0.584392, -0.058358, image00167.jpg
6117.224216, 326.402102, -32.835706, 1474.048612, 0.277343, -0.494735, -0.098856, image00168.jpg
6143.398285, 335.195407, -33.420292, 1473.874027, 0.396801, -0.487420, -0.137278, image00169.jpg
6169.590712, 339.858593, -33.723026, 1473.781697, 0.444800, -0.484032, -0.134028, image00170.jpg
6259.092569, 367.556698, -35.417380, 1473.113695, 0.319616, -0.537490, -0.015232, image00171.jpg
6278.733969, 369.054198, -35.504702, 1473.074769, 0.319968, -0.518559, -0.017324, image00172.jpg
6394.581079, 404.013105, -37.435671, 1472.017241, 0.338135, -0.519047, -0.067522, image00173.jpg
6411.094189, 411.737314, -37.855674, 1471.734861, 0.346227, -0.504807, -0.067096, image00174.jpg
6419.432640, 412.424054, -37.894376, 1471.726142, 0.341690, -0.514639, -0.073565, image00175.jpg
6478.576183, 427.551011, -38.655202, 1471.405743, 0.338416, -0.524098, -0.089683, image00176.jpg
6509.157419, 440.367828, -39.202490, 1471.239449, 0.281191, -0.502359, -0.050122, image00177.jpg
6551.682711, 453.916929, -39.921038, 1471.035306, 0.393772, -0.584568, -0.105634, image00178.jpg
6588.867188, 465.917795, -40.389973, 1470.878973, 0.372220, -0.472716, -0.087053, image00179.jpg
6600.612640, 466.553981, -40.413946, 1470.875389, 0.364292, -0.479951, -0.089617, image00180.jpg
6634.036064, 468.364343, -40.482165, 1470.865190, 0.341732, -0.500541, -0.096913, image00181.jpg
6676.580191, 489.301244, -41.354621, 1470.701478, 0.398207, -0.464353, -0.112163, image00182.jpg
6712.129354, 497.676261, -41.642105, 1470.705618, 0.366793, -0.434485, -0.109596, image00183.jpg
6739.526272, 515.567612, -42.242994, 1470.718559, 0.423161, -0.369936, -0.086335, image00184.jpg
6812.972069, 536.229944, -42.873893, 1470.771981, 0.406030, -0.420441, -0.095309, image00185.jpg
6832.650900, 550.045271, -43.302393, 1470.891605, 0.320876, -0.269375, -0.055908, image00186.jpg
6935.172319, 576.470446, -44.190348, 1471.183243, 0.245923, -0.151451, -0.063278, image00187.jpg
6980.853319, 585.185894, -44.464021, 1471.413548, 0.250933, -0.105738, -0.029144, image00188.jpg
7001.562357, 589.136958, -44.588089, 1471.517955, 0.253204, -0.085014, -0.013670, image00189.jpg
7033.370495, 604.639029, -45.070888, 1472.339526, 0.306113, 0.000726, 0.014921, image00190.jpg
7062.315702, 614.078459, -45.333570, 1472.952660, 0.326538, 0.036164, 0.008812, image00191.jpg
7151.130915, 643.042321, -46.139582, 1474.833994, 0.389210, 0.144901, -0.009935, image00192.jpg
7181.933165, 653.087358, -46.419117, 1475.486464, 0.410945, 0.182612, -0.016437, image00193.jpg
7226.946592, 667.131307, -46.751574, 1476.909944, 0.335587, 0.238520, -0.020553, image00194.jpg
7251.075268, 670.270468, -46.803786, 1477.227970, 0.347048, 0.251870, -0.008531, image00195.jpg
7311.444044, 688.544861, -47.321652, 1479.249124, 0.444686, 0.133434, -0.113549, image00196.jpg
7369.263649, 695.896808, -47.543429, 1480.060344, 0.432750, 0.146333, -0.098726, image00197.jpg
7432.263136, 711.786933, -47.810409, 1481.786306, 0.442135, 0.154390, -0.070366, image00198.jpg
7450.942755, 716.498424, -47.889569, 1482.298061, 0.444918, 0.156779, -0.061957, image00199.jpg
7473.237753, 722.121808, -47.984051, 1482.908864, 0.448240, 0.159630, -0.051920, image00200.jpg
7611.126900, 755.703308, -48.500613, 1486.651980, 0.476055, 0.159097, -0.062123, image00201.jpg
7672.680378, 779.681320, -48.482386, 1488.947552, 0.470334, 0.173615, -0.073745, image00202.jpg
7715.359688, 789.841051, -48.477361, 1489.942014, 0.456656, 0.139737, -0.097777, image00203.jpg
7731.626749, 790.731528, -48.475796, 1489.999550, 0.474456, 0.132353, -0.098404, image00204.jpg
7791.958570, 798.565451, -48.279207, 1490.540494, 0.515103, 0.118836, -0.058035, image00205.jpg
7842.608690, 816.740450, -47.690216, 1491.309390, 0.542284, 0.115337, -0.022476, image00206.jpg
7910.566807, 830.857942, -47.133509, 1491.690859, 0.498403, 0.092587, -0.039346, image00207.jpg
7947.315216, 837.713918, -46.826842, 1491.766159, 0.496881, 0.082568, -0.049271, image00208.jpg
7975.704908, 841.883246, -46.581775, 1491.634579, 0.527876, 0.078133, -0.058102, image00209.jpg
8056.135178, 855.765136, -45.729126, 1490.868720, 0.646692, 0.059748, -0.121952, image00210.jpg
8073.593378, 865.349128, -45.038641, 1490.178178, 0.589706, 0.030533, -0.077651, image00211.jpg
8138.608932, 880.161245, -43.606747, 1488.376504, 0.680341, 0.035626, -0.094235, image00212.jpg
8194.235563, 890.759037, -42.515413, 1486.910690, 0.695963, 0.077012, -0.105617, image00213.jpg
8219.050169, 895.547792, -41.909624, 1485.945062, 0.656183, 0.074875, -0.108262, image00214.jpg
8552.262068, 946.135076, -34.555400, 1475.200098, 0.442484, 0.143801, 0.018532, image00215.jpg
8602.518797, 957.260712, -32.448971, 1472.423932, 0.353253, 0.235831, 0.011286, image00216.jpg
8641.250372, 965.112899, -31.096080, 1470.568396, 0.420274, 0.175460, -0.009233, image00217.jpg
8675.291061, 974.019343, -29.084504, 1468.795701, 0.563790, 0.154610, -0.124262, image00218.jpg
8730.788469, 985.160260, -26.801301, 1466.239681, 0.711431, 0.218979, 0.059092, image00219.jpg
8734.807014, 985.371949, -26.736079, 1466.191414, 0.714529, 0.221778, 0.062085, image00220.jpg
8788.160801, 990.126127, -25.519435, 1465.064407, 0.679433, 0.199013, 0.084471, image00221.jpg
8827.473879, 997.000340, -23.863562, 1463.347942, 0.573269, 0.216050, 0.251210, image00222.jpg
8857.717752, 998.315757, -23.520686, 1463.048640, 0.565979, 0.226488, 0.282531, image00223.jpg
8905.389309, 1006.231545, -21.476754, 1460.937994, 0.442268, 0.266537, 0.252551, image00224.jpg
8918.310404, 1009.811886, -20.604582, 1460.069044, 0.451600, 0.294172, 0.250757, image00225.jpg
8942.747831, 1013.033559, -19.776228, 1459.379725, 0.459102, 0.295926, 0.235589, image00226.jpg
9016.881227, 1023.700106, -16.980361, 1457.095894, 0.497345, 0.283913, 0.194744, image00227.jpg
9051.435232, 1026.074792, -16.253542, 1456.634157, 0.488325, 0.288681, 0.195959, image00228.jpg
9112.965584, 1035.522783, -13.649079, 1454.900178, 0.444332, 0.277267, 0.212393, image00229.jpg
9179.581642, 1042.258756, -11.642532, 1453.649386, 0.426673, 0.297588, 0.237453, image00230.jpg
9270.793915, 1049.801169, -9.636679, 1452.314992, 0.369780, 0.333214, 0.220657, image00231.jpg
9306.752205, 1055.335843, -8.121480, 1451.410933, 0.220049, 0.444627, 0.280499, image00232.jpg
9411.807537, 1064.567275, -6.531360, 1450.559949, 0.086436, 0.332684, 0.245420, image00233.jpg
9487.383366, 1071.063871, -6.013944, 1450.142797, 0.115363, 0.391395, -0.013296, image00234.jpg
9628.441095, 1080.289907, -7.002211, 1449.851745, 0.124747, 0.296827, -0.108016, image00235.jpg
9687.686682, 1083.331293, -8.523630, 1449.890142, -0.014708, 0.270515, -0.025119, image00236.jpg
9823.476791, 1088.062900, -13.783363, 1450.344820, -0.105939, 0.469071, 0.299744, image00237.jpg
9889.088869, 1089.874908, -17.136662, 1450.494877, -0.233635, 0.467103, 0.208710, image00238.jpg
9981.894970, 1092.019593, -24.333015, 1450.806646, -0.329115, 0.456794, 0.052166, image00239.jpg
10082.387447, 1092.511020, -33.962293, 1451.602434, -0.411823, 0.418494, 0.025737, image00240.jpg
10179.755449, 1091.307405, -46.466713, 1453.178326, -0.473399, 0.472742, 0.029865, image00241.jpg
10277.937174, 1089.894445, -59.238313, 1454.910367, -0.525444, 0.514494, 0.031577, image00242.jpg
10381.428003, 1086.704545, -74.088683, 1457.956136, -0.494582, 0.448011, 0.012471, image00243.jpg
10475.763321, 1083.137977, -89.005523, 1461.163120, -0.458871, 0.399075, 0.012158, image00244.jpg
